period,relative_time,series,mean_log_price,mean_price,units
2026-05-11,98,lamb_sheep_goat,4.404701602458628,85.15349270449315,5
2026-05-18,99,lamb_sheep_goat,4.41526639125124,83.67128540523143,5
2026-05-25,100,lamb_sheep_goat,4.659819045284849,114.43424793763037,7
2026-06-01,101,lamb_sheep_goat,4.6197571387699625,126.97956963524312,6
2026-06-08,102,lamb_sheep_goat,4.857986201068666,160.2473475754096,4
2023-10-23,-35,mixed_livestock,4.648401743039988,104.72609297447049,2
2023-10-30,-34,mixed_livestock,4.642925177083872,106.00066240491348,6
2023-11-06,-33,mixed_livestock,4.610157340597697,107.93767492648537,7
2023-11-13,-32,mixed_livestock,4.724659632456773,120.12672310935098,7
2023-11-20,-31,mixed_livestock,4.572898593164197,102.29142641179631,8
2023-11-27,-30,mixed_livestock,4.554500151957315,102.22973354063365,8
2023-12-04,-29,mixed_livestock,4.58424625165443,102.9928839406006,7
2023-12-11,-28,mixed_livestock,4.662747388161949,111.59591063817784,7
2023-12-18,-27,mixed_livestock,5.007701731316337,169.43496830714645,3
2023-12-25,-26,mixed_livestock,4.518561582124114,98.67537143225758,8
2024-01-01,-25,mixed_livestock,4.515482087101187,101.99478825493107,8
2024-01-08,-24,mixed_livestock,4.559756292582146,103.1239676712771,7
2024-01-15,-23,mixed_livestock,4.576598068829662,101.84123456716641,8
2024-01-22,-22,mixed_livestock,4.803360368359883,129.40621002036835,8
2024-01-29,-21,mixed_livestock,4.7732114282950375,126.88160490829509,8
2024-02-05,-20,mixed_livestock,4.7455740164190585,118.6737272880326,7
2024-02-12,-19,mixed_livestock,4.57436406929119,103.57119314055039,8
2024-02-19,-18,mixed_livestock,4.521467303169413,99.66148724022526,8
2024-02-26,-17,mixed_livestock,4.7732146547265915,124.2497201381537,8
2024-03-04,-16,mixed_livestock,4.55997417947089,98.92908531445137,8
2024-03-11,-15,mixed_livestock,4.683810557406597,111.50053976797176,8
2024-03-18,-14,mixed_livestock,4.407852199624,88.77459275387496,6
2024-03-25,-13,mixed_livestock,4.806929152819476,128.59454338042949,5
2024-04-01,-12,mixed_livestock,4.532921009296229,94.4213525556688,8
2024-04-08,-11,mixed_livestock,4.7554210503335534,118.41849980416951,6
2024-04-15,-10,mixed_livestock,4.820302221874594,136.15796239808887,7
2024-04-22,-9,mixed_livestock,4.686248957532947,116.97711531298975,8
2024-04-29,-8,mixed_livestock,4.482153525217513,93.05644209840804,8
2024-05-06,-7,mixed_livestock,4.763882530999132,125.31075789920169,7
2024-05-13,-6,mixed_livestock,4.2195244188633385,79.79451238576239,4
2024-05-27,-4,mixed_livestock,4.63668921246084,104.69291686164902,8
2024-06-03,-3,mixed_livestock,4.5746398544978994,97.5378534235729,8
2024-06-10,-2,mixed_livestock,4.5417953339050605,94.99540120843682,6
2024-06-17,-1,mixed_livestock,4.574819337272704,100.15588299506011,8
2024-07-01,1,mixed_livestock,4.695053349710758,114.69908281409184,8
2024-07-08,2,mixed_livestock,4.530592759506932,98.53517385289017,8
2024-07-15,3,mixed_livestock,4.586028755156498,102.0798082228632,7
2024-07-22,4,mixed_livestock,4.4319910333900285,89.26507630482256,8
2024-07-29,5,mixed_livestock,4.658766776706299,108.9741111427239,8
2024-08-05,6,mixed_livestock,4.538154877591711,96.68412060647054,7
2024-08-12,7,mixed_livestock,4.571658161963512,100.1228458675123,8
2024-08-19,8,mixed_livestock,4.652116407509349,111.32513056852895,7
2024-08-26,9,mixed_livestock,4.469544698384359,90.13527011735523,7
2024-09-02,10,mixed_livestock,4.3612503518971675,89.88590462507734,4
2024-10-07,15,mixed_livestock,4.824359280277273,140.8347781835405,8
2024-10-14,16,mixed_livestock,5.4767943184983485,666.9774669981231,6
2024-10-21,17,mixed_livestock,4.41699090884552,86.84053159595643,7
2024-10-28,18,mixed_livestock,4.992185565995482,464.1372070414889,7
2024-11-04,19,mixed_livestock,4.7473305607424034,116.42436955317918,7
2024-11-11,20,mixed_livestock,5.289941182547999,2862.9313713763713,6
2024-11-18,21,mixed_livestock,6.030461859566748,8414.736684375135,6
2024-11-25,22,mixed_livestock,5.305477147224694,2002.6711514680758,7
2024-12-02,23,mixed_livestock,4.540196543805005,97.10251071442045,8
2024-12-09,24,mixed_livestock,4.547150624979436,99.33295068070423,8
2024-12-16,25,mixed_livestock,5.429744932058335,4853.056855512662,7
2024-12-23,26,mixed_livestock,5.7303758077993425,4991.474162718218,7
2024-12-30,27,mixed_livestock,5.596544082898095,1680.4142360665787,8
2025-01-06,28,mixed_livestock,5.430667631383213,1496.4816341651588,7
2025-01-13,29,mixed_livestock,5.057782927003439,1133.2253939966197,8
2025-01-20,30,mixed_livestock,5.48188146819907,1261.4407673081223,8
2025-01-27,31,mixed_livestock,5.370212182247566,1186.4962768703292,7
2025-02-03,32,mixed_livestock,5.530667047830771,2519.6920054005964,7
2025-02-10,33,mixed_livestock,4.833809940255747,276.03377662424367,8
2025-02-17,34,mixed_livestock,4.573885554010644,103.18722032556191,7
2025-02-24,35,mixed_livestock,6.578250320831377,2244.0510626057885,7
2025-03-03,36,mixed_livestock,5.397862024195608,828.1213404116439,7
2025-03-10,37,mixed_livestock,6.3532721378850585,2698.4373324417534,7
2025-03-17,38,mixed_livestock,4.630701784120206,108.74262573212296,8
2025-03-24,39,mixed_livestock,5.3476370698668045,2480.236146455042,7
2025-03-31,40,mixed_livestock,6.043793050205614,4301.511633850465,7
2025-04-07,41,mixed_livestock,5.184672911699765,1178.3742795731957,8
2025-04-14,42,mixed_livestock,5.69266032630965,2776.376374787087,5
2025-04-21,43,mixed_livestock,5.560424557151386,2507.692760654114,7
2025-04-28,44,mixed_livestock,5.1749147521302294,799.7229391415257,7
2025-05-05,45,mixed_livestock,5.523890229781749,1806.286323984041,8
2025-05-12,46,mixed_livestock,5.03959713595809,451.7674668502016,8
2025-05-19,47,mixed_livestock,4.74743613811757,118.1276119164081,8
2025-05-26,48,mixed_livestock,5.720194198598277,1060.4448802234836,7
2025-06-02,49,mixed_livestock,4.7937475203316255,143.4920433014881,5
2025-06-09,50,mixed_livestock,6.606531244534915,3583.6947487339894,4
2025-06-16,51,mixed_livestock,5.684121417676244,829.9299911297852,5
2025-06-23,52,mixed_livestock,4.522818268022974,93.99748190943045,4
2025-06-30,53,mixed_livestock,4.495878415618336,90.05763522002448,4
2025-07-07,54,mixed_livestock,4.581918731326379,98.29014095008073,3
2025-07-14,55,mixed_livestock,6.68973038867755,4089.773892056001,4
2025-07-21,56,mixed_livestock,5.867054599180358,3428.8620165770453,4
2025-07-28,57,mixed_livestock,5.2255074543301,709.9944135171648,5
2025-08-04,58,mixed_livestock,5.788005070262331,1262.9392272409173,7
2025-08-11,59,mixed_livestock,5.347022417467177,1067.9558279417267,7
2025-08-18,60,mixed_livestock,4.864979519535579,349.1239618003248,7
2025-08-25,61,mixed_livestock,5.5840115111285495,1621.3057817179042,8
2025-09-01,62,mixed_livestock,6.446573093579624,3370.867775152116,7
2025-09-08,63,mixed_livestock,4.743191472009908,116.84446683954118,8
2025-09-15,64,mixed_livestock,5.772114099190467,1533.1559065147303,7
2025-09-22,65,mixed_livestock,5.169077661194271,711.4250044596707,8
2025-09-29,66,mixed_livestock,4.604347242562332,105.22373995930654,8
2025-10-06,67,mixed_livestock,5.308616760852888,1943.2003465895846,8
2025-10-13,68,mixed_livestock,6.127940696934926,2006.6526409241892,8
2025-10-20,69,mixed_livestock,5.398819158052092,1896.7173985224515,7
2025-10-27,70,mixed_livestock,5.119950969113241,596.3807285776015,8
2025-11-03,71,mixed_livestock,5.7510589698746815,2808.6572428505474,6
2025-11-10,72,mixed_livestock,5.292460528784938,2002.7944167441801,7
2025-11-17,73,mixed_livestock,4.544321282551235,103.76034988866677,7
2025-11-24,74,mixed_livestock,4.692867893474093,115.72738707765033,8
2025-12-01,75,mixed_livestock,5.9306858534721325,1713.7569405288555,7
2025-12-08,76,mixed_livestock,6.253226552298317,6062.719265913044,7
2025-12-15,77,mixed_livestock,4.710836146464411,111.99122488582472,7
2025-12-22,78,mixed_livestock,4.555231543008037,101.90350768116748,6
2025-12-29,79,mixed_livestock,4.748802051769873,119.13527529410564,7
2026-01-05,80,mixed_livestock,4.47982944908143,88.82003634703233,7
2026-01-12,81,mixed_livestock,4.616834073022044,102.33985575399937,8
2026-01-19,82,mixed_livestock,4.686882113937787,109.68115920316266,8
2026-01-26,83,mixed_livestock,5.645105677187077,2306.7416619469195,8
2026-02-02,84,mixed_livestock,5.351547465762086,2192.981197879254,8
2026-02-09,85,mixed_livestock,4.403146912485544,87.57476185142009,7
2026-02-16,86,mixed_livestock,4.601097915653619,106.43419159116323,8
2026-02-23,87,mixed_livestock,5.55765995421585,1823.860081173881,8
2026-03-02,88,mixed_livestock,5.20651279074265,1767.6932665912145,8
2026-03-09,89,mixed_livestock,5.132219475074159,996.3283198642266,7
2026-03-16,90,mixed_livestock,5.721926099888232,3987.791212806579,8
2026-03-23,91,mixed_livestock,4.628990683879764,106.61783952677476,7
2026-03-30,92,mixed_livestock,5.345126421908073,1315.6958564355493,6
2026-04-06,93,mixed_livestock,5.819055878314956,2199.5781823267016,7
2026-04-13,94,mixed_livestock,5.26054683661287,1661.617753112021,7
2026-04-20,95,mixed_livestock,5.148208869725105,1136.614532138,7
2026-04-27,96,mixed_livestock,5.796075295847525,1980.063907265468,7
2026-05-04,97,mixed_livestock,5.321659421258865,1292.9797281540298,8
2026-05-11,98,mixed_livestock,5.206048834589254,882.3140280538965,7
2026-05-18,99,mixed_livestock,4.5178548113903805,94.3992978469635,7
2026-05-25,100,mixed_livestock,5.848202783157579,1681.672875630582,7
2026-06-01,101,mixed_livestock,5.187650080574837,1935.146791723745,8
2026-06-08,102,mixed_livestock,4.78712230540991,129.89787581699346,2
2023-10-23,-35,pork,4.795078366762973,120.92849873545336,2
2023-10-30,-34,pork,5.285331060834478,271.31683808414743,7
2023-11-06,-33,pork,4.776849447865059,123.43205023704749,8
2023-11-13,-32,pork,4.824954669684059,129.72619035635816,8
2023-11-20,-31,pork,4.97861946101413,151.40742410577627,8
2023-11-27,-30,pork,4.755813978250994,118.36442848181203,8
2023-12-04,-29,pork,4.752725713343025,119.83529984262584,8
2023-12-11,-28,pork,4.781191184683462,122.9873713442492,8
2023-12-18,-27,pork,4.620505369187511,110.50461940862662,8
2023-12-25,-26,pork,4.845307501520788,129.1178772229332,8
2024-01-01,-25,pork,4.88951635409158,139.85913683878763,8
2024-01-08,-24,pork,4.819191735294881,124.66750446805187,8
2024-01-15,-23,pork,4.836652533953415,129.9108584535581,7
2024-01-22,-22,pork,4.85974101787332,133.7898670687964,8
2024-01-29,-21,pork,4.754981008772863,119.51771703077719,8
2024-02-05,-20,pork,4.873505596613004,135.25739932831678,8
2024-02-12,-19,pork,4.843132928950313,133.4562184187832,8
2024-02-19,-18,pork,4.860517900147303,133.1948344497961,8
2024-02-26,-17,pork,4.782470174452469,124.898807298594,8
2024-03-04,-16,pork,4.931470936743168,144.89596027553472,8
2024-03-11,-15,pork,4.754236420224009,121.67199002567511,8
2024-03-18,-14,pork,4.823155512890441,128.48672083016874,8
2024-03-25,-13,pork,4.95025244066215,152.06922454032525,7
2024-04-01,-12,pork,4.8309693119664106,129.8658092019286,8
2024-04-08,-11,pork,4.889835750176775,134.8145551959106,8
2024-04-15,-10,pork,4.774578376486054,120.52657378837509,8
2024-04-22,-9,pork,4.848913300810842,132.10664496801144,8
2024-04-29,-8,pork,5.107535821976169,407.96430825664504,8
2024-05-06,-7,pork,4.912811739829769,138.11923029520972,8
2024-05-13,-6,pork,4.927888814250394,145.61057578893056,6
2024-05-27,-4,pork,4.79325853501099,121.86454097492619,8
2024-06-03,-3,pork,4.862097037336937,132.7689813234891,8
2024-06-10,-2,pork,4.8178263215039845,125.783765549213,8
2024-06-17,-1,pork,4.899174417615304,141.22085185005142,8
2024-07-01,1,pork,4.867692005920644,130.88384845309588,8
2024-07-08,2,pork,5.061811867086899,181.34719839827426,8
2024-07-15,3,pork,4.914904380241592,137.78203488663019,8
2024-07-22,4,pork,5.151918874347934,344.9090166512683,7
2024-07-29,5,pork,4.948315075098183,148.49564996839422,8
2024-08-05,6,pork,5.202454023064146,456.63005365644653,8
2024-08-12,7,pork,4.847893491507576,129.4907082680076,7
2024-08-19,8,pork,4.895284122715502,137.17298297023297,8
2024-08-26,9,pork,4.776784636660784,121.34511948611112,8
2024-09-02,10,pork,4.561191284589675,125.04587689855717,5
2024-10-07,15,pork,4.823196551469644,126.55643902897545,8
2024-10-14,16,pork,4.788646037181614,122.7963703497468,7
2024-10-21,17,pork,4.754150259699603,119.26112895535672,8
2024-10-28,18,pork,4.793836250326878,124.21684228843937,8
2024-11-04,19,pork,4.882552392514986,135.92223751092715,8
2024-11-11,20,pork,4.75290487610937,117.46956963131059,8
2024-11-18,21,pork,4.842857606568569,129.1454302410398,8
2024-11-25,22,pork,4.753097817121886,118.3879188871167,8
2024-12-02,23,pork,4.683591963780026,111.41030459402708,8
2024-12-09,24,pork,4.836000321836695,127.80333358157544,8
2024-12-16,25,pork,4.77141304692439,126.6530903119108,8
2024-12-23,26,pork,4.776289005015502,119.02171764315722,8
2024-12-30,27,pork,4.8999117290585845,137.99148602277708,8
2025-01-06,28,pork,4.758265634642781,118.64468631868009,8
2025-01-13,29,pork,4.88819208469886,136.47771797526832,8
2025-01-20,30,pork,4.8576770478045646,130.74713600080776,8
2025-01-27,31,pork,5.392673105676312,443.4581741092358,6
2025-02-03,32,pork,4.886180465645044,135.5199271906414,8
2025-02-10,33,pork,5.117341535668128,281.90017653356074,8
2025-02-17,34,pork,4.795456088928161,122.70502143904484,7
2025-02-24,35,pork,4.921421708182627,139.85037772414492,8
2025-03-03,36,pork,4.877242234501056,134.16034931121433,8
2025-03-10,37,pork,4.774226929425479,120.45449257894258,7
2025-03-17,38,pork,4.8499140834515515,132.5403468051415,8
2025-03-24,39,pork,4.913072337210589,141.04391160338795,8
2025-03-31,40,pork,5.154333748743877,389.77466089671685,8
2025-04-07,41,pork,4.754219445662992,118.64120492001439,8
2025-04-14,42,pork,4.802311785165279,129.7474540909639,8
2025-04-21,43,pork,4.8077666151615075,124.91036657495235,8
2025-04-28,44,pork,4.840639036756743,127.56361233387499,8
2025-05-05,45,pork,4.8994059096524785,138.72436568219715,8
2025-05-12,46,pork,4.806845178179126,124.70959245694401,8
2025-05-19,47,pork,4.934560212438786,141.35380525492795,8
2025-05-26,48,pork,4.880283039996106,135.8118470555794,8
2025-06-02,49,pork,5.607456190975115,1707.4489894477106,5
2025-06-09,50,pork,4.8137911569333465,124.46561037368303,5
2025-06-16,51,pork,4.831255572998198,129.22982239068511,5
2025-06-23,52,pork,4.823193236558246,128.01147292030166,5
2025-06-30,53,pork,5.3224409892647015,461.31986322013427,5
2025-07-07,54,pork,4.717410866647491,114.9957416941487,5
2025-07-14,55,pork,4.826662879609472,125.7470167546797,5
2025-07-21,56,pork,4.907270348107626,136.91851013154175,5
2025-07-28,57,pork,4.778977144011341,120.39579279710513,5
2025-08-04,58,pork,4.936285587166846,141.5689289624537,8
2025-08-11,59,pork,4.97474309748982,149.03986910927873,8
2025-08-18,60,pork,4.890110276113182,136.46246234935904,8
2025-08-25,61,pork,4.915507492702093,138.46899399227385,8
2025-09-01,62,pork,5.172456475574894,295.43385680724856,8
2025-09-08,63,pork,4.811491470554483,127.86214812333309,8
2025-09-15,64,pork,4.814800160852632,124.13905335547605,8
2025-09-22,65,pork,4.823444246390535,127.29586276645612,8
2025-09-29,66,pork,4.844573106192642,127.99141961622385,8
2025-10-06,67,pork,4.901785717852344,136.3036030794734,8
2025-10-13,68,pork,4.892830661725812,135.67278321846504,8
2025-10-20,69,pork,5.3350455135074695,387.28312287753187,7
2025-10-27,70,pork,4.767908139268264,119.3546712716512,8
2025-11-03,71,pork,4.9156878141475975,137.67913164760608,8
2025-11-10,72,pork,4.815447936398622,125.65534456987108,8
2025-11-17,73,pork,4.86183947772948,131.4762184004378,8
2025-11-24,74,pork,4.994301750467246,159.96191677674395,8
2025-12-01,75,pork,5.1063901375142615,187.90941701691594,8
2025-12-08,76,pork,4.772958319286735,121.82597530528821,8
2025-12-15,77,pork,4.765161747223236,120.48771479767092,8
2025-12-22,78,pork,4.780291859890495,122.34848680031973,8
2025-12-29,79,pork,5.439052405054876,2113.033537063836,8
2026-01-05,80,pork,4.805881871739704,123.18770629132958,8
2026-01-12,81,pork,5.297699339101177,1401.4123999785977,8
2026-01-19,82,pork,4.775429585850459,120.03349946603409,8
2026-01-26,83,pork,5.494031549274418,2359.4605003033216,8
2026-02-02,84,pork,5.253216740912196,284.5036968245829,8
2026-02-09,85,pork,5.307585161957957,1294.9944299594458,8
2026-02-16,86,pork,4.934623254595986,149.85500410990443,8
2026-02-23,87,pork,5.636389906019886,2464.261496579784,8
2026-03-02,88,pork,4.951344490681279,166.0696537943174,8
2026-03-09,89,pork,4.910477247362269,136.82433648840424,8
2026-03-16,90,pork,5.07589441734036,184.77072486472522,8
2026-03-23,91,pork,4.902365045813308,143.85679370628733,8
2026-03-30,92,pork,4.767002187676388,121.56330671266733,7
2026-04-06,93,pork,4.9830982685972325,170.2789195138646,8
2026-04-13,94,pork,5.37445108715555,1479.5238654767143,8
2026-04-20,95,pork,4.76423020048019,118.71444980141204,8
2026-04-27,96,pork,4.785538401461458,122.74810119059981,8
2026-05-04,97,pork,5.765045911949651,1794.4923775084137,8
2026-05-11,98,pork,4.809269508840889,124.12284580067542,8
2026-05-18,99,pork,4.797083503216261,123.59647441280889,8
2026-05-25,100,pork,5.4829485176246475,3521.582271371948,8
2026-06-01,101,pork,5.368497482574445,1407.8631059613417,8
2026-06-08,102,pork,4.856341548194079,151.04065761284335,5
